(trx_info(trxid=101001010, sacctid=494, racctid=45, amt=10000, time=1), trx_info(trxid=101001011, sacctid=45, racctid=552, amt=9900, time=2), 0.01)
(trx_info(trxid=202001100, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001061, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001100, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001071, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001100, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001081, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001100, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001091, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001100, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001101, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001100, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001111, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001100, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001121, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001011, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001021, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001031, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001041, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001051, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001061, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001071, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001081, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001091, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001101, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001111, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001110, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001121, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001011, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001021, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001031, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001041, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001051, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001061, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001071, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001081, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001091, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001101, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001111, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=202001120, sacctid=950, racctid=442, amt=10000, time=1), trx_info(trxid=202001121, sacctid=442, racctid=626, amt=9900, time=2), 0.01)
(trx_info(trxid=301001010, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001011, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001010, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001021, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001010, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001031, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001010, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001041, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001010, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001051, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001010, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001061, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001010, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001071, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001020, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001011, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001020, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001021, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001020, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001031, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001020, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001041, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001020, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001051, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001020, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001061, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001020, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001071, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001030, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001011, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001030, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001021, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001030, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001031, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001030, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001041, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001030, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001051, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001030, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001061, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001030, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001071, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001040, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001011, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001040, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001021, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001040, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001031, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001040, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001041, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001040, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001051, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001040, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001061, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001040, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001071, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001050, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001011, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001050, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001021, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001050, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001031, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001050, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001041, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001050, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001051, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001050, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001061, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001050, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001071, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001060, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001011, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001060, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001021, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001060, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001031, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001060, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001041, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001060, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001051, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001060, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001061, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001060, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001071, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001070, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001011, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001070, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001021, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001070, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001031, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001070, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001041, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001070, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001051, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001070, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001061, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=301001070, sacctid=712, racctid=306, amt=10000, time=1), trx_info(trxid=301001071, sacctid=306, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001010, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001020, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001030, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001040, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001050, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001060, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001070, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001091, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001101, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001080, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001111, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001011, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001021, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001031, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001041, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001051, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001061, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001071, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
(trx_info(trxid=302001090, sacctid=712, racctid=337, amt=10000, time=1), trx_info(trxid=302001081, sacctid=337, racctid=93, amt=9900, time=2), 0.01)
